,t_measure10,t_measure15,t_measure30,t_precision10,t_precision15,t_precision30,t_recall10,t_recall15,t_recall30,track_id
0,0.14188600211622956,0.1768623383288416,0.2789646420882122,0.17165018899629028,0.21210883483752555,0.3178709497407483,0.1209186731245555,0.1516606264575089,0.24854374511579244,SALAMI_10
1,0.08426350738236744,0.12277384983073787,0.21495273196001727,0.07142296657062079,0.10491205420393855,0.1874845443470089,0.10273302262466351,0.1479657498875161,0.2518512221513759,SALAMI_100
2,0.1400968079732644,0.1709346866086671,0.24974963645674292,0.12891267890045116,0.15465535034557795,0.20989147814562106,0.15340590576947535,0.19104440909763415,0.30829440025790383,SALAMI_1000
3,0.14283513432667622,0.17932576849199078,0.29893709637812743,0.16397203113524347,0.2006756939056798,0.32241907218681287,0.12652532405206193,0.16208184955239624,0.27864333402571845,SALAMI_1002
4,0.2704298995361159,0.3134392798921893,0.3900679340411376,0.1865223853073104,0.2159834405590643,0.2740275342348702,0.4915586736088465,0.5711555230787476,0.676569991195632,SALAMI_1004
5,0.18980107468441895,0.24633261442031326,0.32402027021410856,0.14005533347638607,0.18146677999175884,0.23860581343324644,0.2943502693502693,0.3833689866740845,0.5046833048076826,SALAMI_1006
6,0.14663740595473537,0.19720169942991125,0.27559376541029534,0.21839438539231718,0.29179309926677643,0.39271114587510925,0.11037268829592665,0.14892443975060796,0.21228459730821866,SALAMI_1008
7,0.1752776910440566,0.21175529563519352,0.30283184799762497,0.16046751587542457,0.19439993580216294,0.26159540774518225,0.1930996099045784,0.23251328458899972,0.3595016878892206,SALAMI_1010
8,0.1443935060798317,0.19870206797195455,0.29410421482119137,0.09190349814759102,0.1267257014254575,0.19391056638339346,0.3366935596422675,0.45992629854050576,0.6085338284900427,SALAMI_1012
9,0.1962673294778869,0.20693001723921348,0.2680066236014333,0.1451830619027498,0.1518495938737193,0.19499006473984476,0.3028167581602461,0.3247133246366465,0.4284424597822979,SALAMI_1014
10,0.13013622335707692,0.18604193161921892,0.2908767863347726,0.13349883040526134,0.18873766254758179,0.281166289028811,0.1269388509633122,0.18342212229581936,0.30128201008094474,SALAMI_1016
11,0.1607370104910318,0.18353045441114968,0.23469957524979584,0.10196674999275203,0.11597737902254024,0.1477442459130879,0.37942505872887583,0.43955987956647324,0.5704249016814451,SALAMI_1018
12,0.10056202579752466,0.1235046237505786,0.19353341026060697,0.06100551622290748,0.07471212641671421,0.1203318312122893,0.2860196929767063,0.35599633903740363,0.49412486859598476,SALAMI_1020
13,0.11961888014815557,0.16979051872616371,0.25835460044640346,0.10221922557266952,0.14240662650846087,0.21024147937158086,0.14415716972938306,0.2102131820635863,0.3350237674083177,SALAMI_1022
14,0.08796361214428561,0.12468922398486712,0.21521156362740368,0.05159210495720101,0.07330604787240566,0.13127108533631093,0.2981635792959918,0.4169378137452121,0.5968876652544018,SALAMI_1024
15,0.17303770997427742,0.2250572875188427,0.32609437862204893,0.1733226152433606,0.21964335801487045,0.30275330572336756,0.17275373981459632,0.23074485480337315,0.3533351067259008,SALAMI_1026
16,0.1453069061933387,0.1866579448360192,0.2736131461123067,0.13751676850695493,0.17329383503991513,0.2422388082544091,0.1540326458419249,0.2022555284953473,0.3143238038743638,SALAMI_1028
17,,,,,,,,,,
18,0.1666203832639587,0.22017840254336987,0.31475394891721514,0.11259237183095537,0.1479156175786608,0.2185211375295429,0.32033448362782707,0.430490482172368,0.5624444550783296,SALAMI_1032
19,0.23449280630972386,0.2703138814219093,0.3365340235054016,0.20087541644530255,0.2296578172042754,0.2777149889718097,0.281623794587313,0.3284609533317863,0.42696331627645556,SALAMI_1034
